Sample0	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50	Sample51	Sample52	Sample53	Sample54	Sample55	Sample56	Sample57	Sample58	Sample59	Sample60	Sample61	Sample62	Sample63	Sample64	Sample65	Sample66	Sample67	Sample68	Sample69	Sample70	Sample71	Sample72	Sample73	Sample74	Sample75	Sample76	Sample77	Sample78	Sample79	Sample80	Sample81	Sample82	Sample83	Sample84	Sample85	Sample86	Sample87	Sample88	Sample89	Sample90	Sample91	Sample92	Sample93	Sample94	Sample95	Sample96	Sample97	Sample98	Sample99
Gene11	0.513609746334476	0.765100965850587	0.786759359306811	0.561400841272175	0.747920926584792	0.483545793842602	0.739550006042852	0.769980314727308	0.382725727180021	0.784549275046763	0.816163924645357	0.776673653994016	0.198907630033936	0.711141629588257	0.536521092614182	0.373864487585304	0.570622766018824	0.292737071974455	0.635283565995407	0.424616154110916	0.329409333598686	0.755470689703668	0.325548092394083	0.172581501791675	0.603184215194012	0.340249703599908	0.220129295280101	0.982850621927702	0.452390346030998	0.398001242209291	0.422626770552071	0.699939612739921	0.667396536941326	0.199144453583027	0.771394865967722	0.308344162789363	0.774237545401501	0.159877394161537	0.957254881933125	0.375363422931413	-0.0394790525204657	0.678656908587374	0.613692988319079	0.619467877995393	0.179732925078385	0.815402885954916	0.651831237377035	0.470475887044162	0.068215225962474	0.42891609288166	0.123745813937287	0.301102713871417	0.932204658489999	0.074651501699764	0.476694291277451	0.809684019170416	0.304832542338288	1.05243615542168	0.549912000623432	0.910477961347607	0.48492873595021	0.338606899439035	0.387537814455418	0.787402928490365	0.659338157768309	0.119243434100604	0.187749370183621	0.277994712129824	0.434052572441205	0.834508983982022	0.564927786235297	0.365373666361916	0.845162079927826	0.397491766595686	0.661805591047266	0.435594619912801	0.443402883573195	0.251558049044453	0.599998210256069	0.321577021159531	0.531826532551393	0.835135086071671	0.544140302969851	0.521916988368332	0.26797448187963	0.165422253306612	0.747582311160619	0.323830184239054	0.292064475215262	0.810185237568832	0.170983263583757	0.568756918986337	0.243724261877276	0.299229147391175	0.726533069767061	0.55285273282475	0.343185900001413	0.1026188284497	0.544287917600842	0.459107184731195
Gene12	0.437392318723676	0.410082594285851	0.430645194206271	0.242379496593444	0.427473028882428	0.767178170492655	0.293688586229303	0.661444228315251	0.678028945527002	0.785216016055221	0.237842025692349	0.36787071061889	0.160258608465041	0.598989247811536	0.269212787998914	0.447141856799977	0.53385729719451	0.372419780680187	0.714938356264972	0.771621671196622	0.309955616888342	0.934831956534923	0.267560702330897	0.671597748452628	0.633898978743853	0.421007370121456	0.742944297522564	0.914200915908006	0.604926619448694	0.146683446285545	0.650410136810867	0.390479710930345	0.548223603580742	0.349280769919345	0.720017032206573	0.665021988928366	0.829975786257593	0.674989683552087	0.701367759574495	0.317069143586618	0.87232179683262	0.742704412081513	0.210633043495581	0.306369661967225	0.895243678545212	0.323400701822745	0.232691519889222	0.452054644100395	0.695658567193914	0.632512344598589	0.847734629503389	0.697763167323257	0.829382062851675	0.617513643141454	0.330155069326113	0.632046037049608	0.59199252105318	0.0617190463022472	0.453242187913187	0.417721621076648	0.581191532847329	0.636097579360269	0.117275752023227	0.243596828439965	0.144425135376978	0.730648252555396	0.584054348604173	0.561575017220182	0.484953631719796	0.902644034963148	0.207404709118052	0.634073690948377	0.180020649012934	0.215122245928394	0.394796791313186	0.651375743317528	0.467557257508666	0.748007282807446	0.204318556603466	0.398409672399276	0.239852739872717	0.282898043082806	0.489686986303104	0.23258458949081	0.841451844778719	0.82129825852618	0.401817254606942	0.323073117357074	0.613718907522478	0.364290363313831	0.806774016099954	0.843489497187283	0.770795121074119	0.826351251682342	0.433391138914165	0.715973246002527	0.278094939003942	0.810280013251821	0.221118398898535	0.219873325528762
Gene13	0.723806100318781	0.845064755694802	1.028055196296	0.245728656676722	0.599792168457556	0.936608212141702	0.48459376182449	0.0781743603013849	0.605431388585191	0.208086583130398	0.404165622974835	0.247390796785982	0.84468324358136	0.555642372455479	0.618306194244644	0.703000059175483	0.562947118152271	0.324573994607084	0.104029388731856	0.500156187355833	0.515564512724955	0.325558867484433	0.377612997041391	0.1891897697584	0.638783197107872	0.637802556281034	0.69231619342725	0.298677624097953	0.43342442593577	0.147636250217535	0.778567929205347	0.211719604083101	0.672417133512711	0.591208181953111	0.310136431321981	0.482025064745746	0.973550000632679	0.919609345002245	0.694056975845496	0.424023294905819	0.400625146768532	0.507869305532048	0.570417335300098	0.355504653261888	0.398057880625311	0.238986657241856	0.398247444457943	0.232422543708423	0.718284758293463	0.496411366168517	0.340971808704624	0.595005662462372	0.130127753504127	0.578213692613954	0.299748272371528	0.432918452911724	0.579416511701935	0.671497717838655	0.136130086906968	0.557884473426258	0.647448551735478	0.80279202710207	0.25377157992602	0.310630257108666	0.603028506074936	0.386996699149838	0.549117539886954	0.616451163896376	0.526291811870741	0.274665713749566	0.721958621756714	0.585351700111027	0.761204148305336	0.662828900890059	0.781696705686224	0.184024926232971	0.384031899192059	0.247615609872906	0.0773124462184364	0.600362333846499	0.233111224718663	0.656714467557904	0.766907274269075	0.263574762150439	0.212214121362965	0.187867602507881	0.314796807965649	0.397922180030196	0.545256797096841	0.495398764865533	0.659883580890704	0.372812071093984	0.427653054535423	0.293572949740262	0.583150147764138	0.642781319294864	0.647334140953866	0.604186426933887	0.523509236179496	0.638020061928136
Gene14	0.774521900422464	0.359469529659915	0.431909826416936	0.74249094130755	0.341201613094364	0.195593514988808	0.316580852466901	0.055721731721004	0.281750966602527	0.603923348467336	0.285805450086003	0.864730638452821	0.243552147080564	0.455073165312661	0.727943021348013	0.20447266978795	0.436709058259282	0.254941780324366	0.20782263511964	0.595240568068961	0.532195279467464	0.315270828200113	0.612816371033115	0.253385514890202	0.776551431152573	0.125500270867553	0.617721999298889	0.207814822933002	0.235678398570787	0.74917256199034	0.744885546020868	0.330298884396717	0.79186228232039	0.576436777734872	0.771891577199926	0.171682185544235	0.464430159167854	0.611620386806266	0.254493365402194	0.654906923396287	0.335797789066904	0.354640713152314	0.971990714508067	0.663865959606916	0.308528154435332	0.43667470219247	0.662150059427115	0.203462504225045	0.690296598377156	0.528698083833794	0.405281536309136	0.664716958828075	0.294487792803082	0.655606585386739	0.381243220702255	0.279518404072243	0.179358871235053	0.634205392600293	0.757879705353988	0.335826412651369	0.36916300891612	0.577553325683752	0.499225534285459	0.503217916627581	0.38909694101809	0.537317288216187	0.480736480347732	0.135163017834555	0.525897321065144	0.542966767052911	0.882119665824972	0.592621108212188	0.462517800513677	0.330774047303727	0.19342454851119	0.495767794618955	0.546946494811894	0.77769426965445	0.113369028881753	0.836924653561707	0.817377246613033	0.493185725236435	0.55478191585326	0.632674618417	0.764220418358327	0.270985352335043	0.545442101489073	0.111297476201993	0.0981860418305844	0.0805535866379797	0.659321037337841	0.25887076655049	0.385529597431129	0.158425410276859	0.708513377111205	0.184631233167863	0.39133450013682	0.654961968843937	0.685076952824098	0.233251241733796
Gene15	0.580091249554979	0.483359728794006	0.259612853740834	0.679572936069684	0.639665864998988	0.543983391959222	0.860679756409924	0.603652058067589	0.120423893984499	0.337328410482087	0.775471174099943	0.615638204142899	0.792578555476769	0.678155674205213	0.49859883855652	0.716534636941188	0.589045647236743	0.321715890394595	0.539510493746614	0.866345619945217	0.751315080351382	0.832953795914946	0.336554308279495	0.377749000179857	0.179029555781501	0.469534245945035	0.86404470632698	0.289467228028101	0.418383273806602	0.33531777083912	0.772101072838454	0.658995717926958	0.364329545545987	0.483109218822219	0.966543384496235	0.735727249918862	0.569673782728038	0.0277877718032755	0.419901113733029	0.366527582675228	0.179410964266667	0.547265509002917	0.701875437560024	0.253618394629387	0.305969301769941	0.787089324467047	0.40569559790417	0.377349774149948	0.495346793581059	0.435652177285484	0.750019002563245	0.162836288140521	0.605493217787607	0.632212947281185	0.53454481861165	0.42756824305902	0.549793294213097	0.617752415990071	0.524090964236569	0.85097018073564	0.619291162570003	0.649625154941131	0.857275623269715	0.14732223204156	0.262278651981122	0.586847364571191	0.760037126618126	0.596027228672821	0.368307669492138	0.27829708381754	0.395297339673235	0.608164689165831	0.285792102087732	0.528798610066554	0.555173608218623	0.767223438417123	0.266168610894139	0.230560067813883	0.443725699236696	0.942059249951206	0.582796637537838	0.865428624617779	0.541408710085953	0.665524666298131	0.533453933705523	0.588379466031285	0.827122400339369	0.16484812452376	0.515533101714694	0.832176379066463	0.572008980765511	0.133406633059968	0.0262792177542283	0.598806877555646	0.380298824664879	0.0769687222812387	0.599448157533825	0.441090863032459	0.487997387297479	0.595692412450732
Gene16	0.193642804190247	0.378808789722947	0.568365581119271	0.731442018222627	0.24481431436188	0.322134971701145	0.39874707815734	0.766652338566942	0.485736774878848	0.154353759133078	0.605353795218912	0.832426343428353	0.74770165036208	0.772205863995184	0.410609557480352	0.649690452194031	0.593545965956418	0.282009609825396	0.751345241840935	0.614483716045468	0.189490645057214	0.518621338653828	0.789466726305389	-0.0105201720074752	0.256924270979556	0.422550979968963	0.185176388368369	0.71578047632159	0.841987623178209	0.490831661975139	0.624253421065325	0.245572720906816	0.766529786861559	0.0782910118908564	0.0638478682094243	0.609296853385363	0.497741242264479	0.836325142020092	0.692295897959018	0.287972047174008	0.650711444460275	0.47206519881596	0.877501205182671	0.709633605716421	0.640435273646051	0.768719771404683	0.923271362291871	0.269371813673891	0.861816593155464	0.74593810956487	0.924323141047457	0.720025779352963	0.575842887334851	0.6237769263809	0.515235129601506	0.577523538021859	0.472415319081616	0.231172782462996	0.586444903301588	0.831939750002548	0.214567654670648	0.885663056741923	0.656780920075219	0.683443903760047	0.162421676113529	0.147998227910405	0.944691980682922	0.607491008239827	0.223869553652114	0.623639464530098	0.758836505368435	0.520539663144196	0.416363747557888	0.829042757116326	0.65851123686949	0.967909219250764	0.151304564015274	0.81824906580729	0.761396761373179	0.814407600322786	0.64800700651041	0.614973781119883	0.744654679264743	0.620958452791563	0.896908264697347	0.408928514745799	0.227337510414465	0.205131556362703	0.495432639291545	0.483211052101472	0.525137056195575	0.376629379624093	0.757536592972348	0.939192305015421	0.284294404856452	0.344060161910332	0.808388916545866	0.733549115018338	0.422641993481642	0.61481570246462
Gene17	0.835250741930153	0.456936698138102	0.240733739325663	0.492155821975101	0.523118692169706	0.705464359972271	0.416026988750131	0.704965257253714	0.471007775376374	0.46192015430888	0.736858518505125	0.808664433133897	0.696116855840125	0.666523634991651	0.659025257659091	0.466513462926385	0.493849407445324	0.27655605503943	0.299433491745081	0.630249819396809	0.363349007695129	1.01904916233946	0.73629973236858	0.775769495547548	0.842480559925033	0.612553590821018	0.508464722595253	0.720904480610525	0.342232112760795	0.698791343396848	0.144983032617124	0.404037434532477	0.436083485114095	0.308614237121078	0.373671533814171	0.292784662929201	0.427937909988179	0.502869490983395	0.863189942305846	0.220094228884369	0.438822950465214	0.6486640774041	0.749544857758984	0.247739167961703	0.20606110532425	0.450562154520328	0.648492618248941	0.261940174195159	0.369248616815388	0.415814522981519	0.50249890177397	0.619806547264581	0.103063332607785	0.532570952159866	0.540069553104438	0.249951087017181	0.621071591350999	0.855186177064541	0.507729465388825	1.05015352330121	0.81295467540965	0.50892296521845	0.337839916736847	0.34901149206262	0.517759202360483	0.584704324630372	0.60487619219132	0.587357727962465	0.4164760764331	0.505657777830257	0.354438236772672	0.479443871654031	0.360613143669605	0.60826012742448	0.869431773443028	0.253552645536143	0.414532471810313	0.459160015786728	0.752228588674178	0.099054306967855	0.166928346546524	0.429360261912209	0.658970142102172	0.374067718936228	0.637650685010603	0.198138462422228	0.135057966749645	0.355831347879586	0.477262308957491	0.234526013385968	0.519416014170908	0.717153117352213	0.50153980256948	0.218457657037459	0.359133467255005	0.283792007722314	0.628094338205262	0.676060711003329	0.415858773927124	0.36562254183277
Gene18	0.165452888012079	0.985906040585434	0.923921966655364	0.592691166440754	0.71106950086233	0.185265125759276	0.28019847308528	0.518180833483417	0.564329081203295	0.690128296849569	0.271823231542155	0.476539241524914	0.205041703419231	0.443500613912322	0.742373945078268	0.510012160673148	0.7254440902897	0.844730608336084	0.31111190271343	0.719557530832365	0.429119723731914	0.355681401442243	0.573363145338733	0.745672300720236	0.680015539579783	0.335734687990588	0.425826815392427	0.452419800431745	0.244463422130671	0.44000653446648	0.668323264252454	0.570779471673393	0.531056425281418	0.520720935261532	0.587642486475684	0.341477439492425	0.536978813319235	0.738137001785405	0.452653056976022	0.0419923541465973	0.362298341411766	0.281113850467841	0.377780654393511	0.315551775157304	0.206214367556112	0.308640907381002	0.610636392969028	0.357100062586704	0.931803432075866	0.77294979675417	0.537703523263296	0.353387619669752	0.437977352574647	0.893755035692513	0.272411804732711	0.689346106685121	0.662591593692603	0.300280950841608	0.448356573761508	0.319251860489687	0.178597225261405	0.475204791486439	0.700574707553565	0.354035976420952	0.627309322780512	0.729043612395503	0.748075322402856	0.261736403309007	0.452251553604455	0.738166357895275	0.356572715785927	0.979269700808664	0.725147189732776	0.435406177295926	0.502406371547897	0.289106998302429	0.847838475740842	0.22060297380065	0.720333322308733	0.611510374758063	0.0440167016966988	0.795343604875557	0.531479208342451	0.717130385666664	0.695094583221883	0.791125175628771	0.670097414439489	0.204294931236769	0.66060957012423	0.811267347120113	0.3077991267863	0.572484231722079	0.405334131321437	0.75760677773639	0.43752257033252	0.208610031992572	0.606318065662405	0.241651791298861	0.224254307879753	0.395429343736371
Gene19	0.47996091682969	0.663900996054527	0.0915324414491692	0.487696621761525	0.404480728602141	0.278598236339146	0.448255559761739	0.813859829003481	0.458585225071071	0.477036196461539	0.40833644326845	0.2436511365818	0.735678174374138	0.679534259641943	0.796181990304252	0.538604530217343	0.564834653574383	0.91985595469435	0.235864846610765	0.670019721266819	0.664773996222903	0.443418741740586	0.472276596983559	0.576332034858484	0.47724903511339	0.16267989832061	0.672764113535818	0.645203776928386	0.401187049687964	0.690937704102155	0.450206771755691	0.507058489218732	0.335400792027814	0.305327369927994	0.46969824472077	0.140232671707085	0.0512702206901965	0.67823904691392	0.296050158230694	0.509828670788595	0.54144251003927	0.34465490872362	0.450747414332893	0.630610423104133	0.731086933132359	0.728097058143905	0.424908846922154	0.876665912463786	0.71937803463358	0.118350247792724	0.410016541374265	0.343317011081891	0.180146545078961	0.473997721404943	0.767078917667758	0.553474373512625	0.535060866641784	0.316386981835334	0.815792441380697	0.981753687696659	0.134524006359776	0.497977005039745	0.888631207146518	0.706801672471627	0.0230549446881328	0.531831656186466	0.252839120425256	0.418891627714428	0.148940984237237	0.736426180704308	0.213113545748466	0.260797647102844	0.649895841388124	0.510838965194758	0.562050536250174	0.363553973138508	0.194601631263054	0.201843314587299	0.172605883345434	0.666902976484356	0.533274239313782	0.184198375801991	0.513078266097512	0.0255083748321844	0.784364394458667	0.145025790067781	0.687711653718493	0.677791267257789	0.716209293916755	0.299736938412647	0.555745350185539	0.837372382928107	0.412157635987584	0.25210001572524	0.596997925139887	0.45927123586719	0.763191600043397	0.440555208025489	0.183446802776281	0.344600396384306
Gene20	0.0145023893607202	0.547382228561692	0.647065779124432	0.884749456598305	0.363429344200038	0.418273142096342	0.70717766308299	0.798559100279786	0.611386399625249	0.0169595744792227	0.765651318264562	0.214653299023186	-0.0319328884174138	0.456348786973534	0.384169131581138	0.558160280740875	0.58684461430125	0.508387021983847	0.521252265770073	0.647379825305264	0.563172676012858	-0.0695666910043163	0.380720266259451	0.6025528824273	0.476675897338272	0.771485509546511	0.543381417447728	0.692187586024453	0.0156994558415656	0.590283032453187	0.514146736233278	0.621285579793778	0.680271816773856	0.00440744651572624	0.434202080728638	0.704019473045047	0.285671488791977	0.63168935777625	0.518760934537374	0.532174088357406	0.190497884911491	0.437734310265349	0.0494089846810155	-0.0234194952702075	0.590859813461676	0.68708112373628	0.580659801741204	0.463812851966497	0.432227715183132	0.694886220731602	0.653967348194161	0.486871444647459	0.683825206303135	0.640579678997194	-0.12868553958543	0.492996753443656	0.389838050866209	0.582525860104511	0.554685052396396	0.607468807866513	0.514294686892671	0.431282414059764	0.511173168456849	0.629984473325882	0.313427006309143	0.534652342653316	0.32728785099566	0.744241879387182	-0.047084448819302	0.353481741773914	0.687792652044491	0.47736322138331	0.516374214168756	0.0630567205197771	0.578514012972332	0.500827244689959	0.6262747495631	0.546892294824449	0.617271856032713	0.540292186226378	0.445082891441389	0.25201834422723	0.379596905900996	0.287795807116833	0.50151487347698	0.484196337841091	-0.0260481483898163	0.38333333304621	0.542291012012733	0.641848813890898	0.482762335648502	0.416946634791078	0.680512218897085	0.452869735811437	0.574172471625918	0.66813981951129	0.234466506183207	0.497056612181126	0.356508331921571	0.758149312814393
Gene21	0.352483429297503	0.630708553704917	0.185661393499727	0.497036126676247	0.711817868190328	0.817088932017767	0.0448278929568403	0.155022057652456	0.716568166460051	0.179264521808114	0.267079164169968	0.25971018503935	0.479861372470741	0.0140599067376637	0.406634767396669	0.648762503046136	0.776931163107179	0.536650097890228	0.800897503713436	0.576786692575934	0.230487633327385	0.565849655524134	0.554723788014488	0.30724703704862	0.208993871520294	0.154052820690702	0.795321889433304	0.212735993925561	0.706155985901386	0.640467784857885	0.444335602431229	0.0816463556560458	0.390422168617533	0.638462384022532	0.403985229646771	0.0737170375208641	0.132914062980277	0.647473519379511	0.513424909361878	0.338043511807486	0.645714448378337	0.373486440312478	0.570344411909987	0.281933971822529	0.939431036006574	0.483930823895728	0.327913811883537	0.108835756405499	0.547511384195134	0.421244773942384	0.584672936213688	0.382016354107259	0.866831963999469	0.799660215996061	0.402354002884601	0.553945894882835	0.5201885775967	0.0759469092926489	0.223939428745606	0.634448417352619	0.137873341151098	0.7357890070807	0.422690680583735	0.762463440134502	0.401299363070882	0.343738391838517	0.250010740189263	0.426828572656226	0.31176621063752	0.704337517099229	0.515854960772424	0.580216339010128	0.924414692473427	0.239043531204812	0.125958109349906	0.221222547068464	0.483055831026493	0.650394188884946	0.706357189030794	0.456799899823946	0.615044115137315	0.425554817415599	0.279241153204858	0.345846326275142	0.946079555450255	0.690204533896797	0.315265834317045	0.509433959696409	0.823057334893758	0.278328897513636	0.37410511333342	0.746935770807946	0.713558702785754	0.753163713038857	0.340438859995912	0.625815169456859	0.543510183990365	0.769072182329867	0.476380543825951	0.105958572097589
Gene22	0.433545998286713	0.230929984188652	0.722134342740241	0.627824064914228	0.545858281946523	0.837085375060928	0.570277832875829	0.848739404757652	0.631681259512056	0.873583326244835	0.192550801082071	0.764419682604972	0.247492743232072	0.598747093405783	0.442502832306768	0.416618924607354	0.0969276621620091	0.0524927901766677	0.442655229995216	0.422524197770515	0.317291237156637	0.415354728189366	0.624705236640584	0.877824029274785	0.64796201678028	0.927837318904703	0.687458522561975	0.609346989157329	0.680047726734528	0.612710258698863	0.518977337533024	0.112376124937129	0.324019635444969	0.74968420059147	0.690500867346766	0.396047185929024	0.431635411001383	0.325161057470541	0.241000972554434	0.210260611199208	0.421704611533435	0.155566216323126	0.576465071427709	0.795961983084561	0.538009198624947	0.407505768035715	0.185082353695177	0.659786308917586	0.337546090399709	0.95544830278526	0.878122332253644	0.53051645398091	0.291429949679533	0.831656814366499	0.736503435253144	0.125723742379619	0.629562151483665	0.0402479361025642	0.573123810639759	0.802873166472086	0.28759240350604	0.196750861131769	0.39218500214679	0.152529519647198	0.434028843405231	0.512048899979305	0.43070563548876	0.412595010227636	0.712554073545919	0.195938378680973	0.363556321296994	0.387347412850072	0.656706114192083	0.678888185151344	0.3161058566469	0.0841309236202542	0.250567908353783	0.325188568716804	0.290987895195503	0.221390457029422	0.642635891602434	0.475100356901652	0.770993004315497	0.689507422033387	0.684787782200932	0.83528050221649	0.87362143313982	0.588687757134417	0.243773023916191	0.335395571758725	0.0431048800556123	0.325866218405038	0.216185714777384	0.722208106203669	0.770826970182606	0.576183498447124	0.744379108459916	0.579717654671666	0.81538295473162	0.214255735007629
Gene23	0.837903994708971	0.390923639132896	0.326452902503324	0.778515721256798	0.597172123383542	0.656337239537776	0.682750254364808	0.247163568623135	0.491651766651815	0.478366560179147	0.485200660345729	0.712729978400705	0.779080833217786	0.383893797687528	0.163823754235113	0.542368737065105	0.786586487830566	0.47379145815683	0.628909447436385	0.142661111444157	0.617768249474377	0.517380145644019	0.209693249070368	0.70936734334046	0.697574425998553	0.323038909548055	0.623659104224079	0.157545434617037	0.598599959792165	0.216954652796142	0.265976598189148	0.341924102747682	0.406060441921102	0.927347411891997	0.248473753890091	0.731385157387989	0.355957070553936	0.253163999915297	0.540041775187411	0.447081262756291	0.554479520971548	0.8111982260695	0.640646216241035	0.413250312176179	0.792803284742663	0.552859515442984	0.834320595425334	0.401182200968147	0.772573873459998	0.636463351690896	0.62897064660886	0.613833407701521	0.563011083020484	0.552480852059018	0.495290574981999	0.442939007490153	0.285430466839647	0.269520465227287	0.32627370509332	0.602833211072252	0.157434132756915	0.321932416419987	0.68696530747213	0.212074103869848	0.682368948399155	0.132431990484523	0.542591789892809	0.814214023790348	0.186773987792658	0.936890130244711	0.5113603543608	0.368211411279733	0.702138135402303	0.521894848115249	0.717620503318234	0.419701149388682	0.617027715478888	0.652565549722185	0.899071457959744	0.983862242125423	0.249280392549579	0.536706093248118	0.6985352903573	0.36148531363584	0.515195706026895	0.716378770774105	0.568466055801208	0.405068467922754	0.424366547118126	0.899964259634191	0.397366537665998	0.763161122156381	0.674440729721091	0.394681380524297	0.201484711064068	0.284469235256966	0.423381323029601	0.655453029511199	0.47250007546118	0.73762712765344
Gene24	0.623305075697746	0.484590649463662	0.26862346315865	0.118562223138442	0.415531556892802	0.51104058739118	0.437929703949113	0.652145765409669	0.637713519862983	0.573614383636741	0.717590648409149	0.217470597965036	0.194215094220223	0.849064151199967	0.705650474599699	0.36152066681897	0.599274324102238	0.3333928265794	0.536847910182379	0.428171735683532	0.772680174071968	0.0273192522207925	0.501093343341089	0.895935754533983	0.473285932548026	0.619138723621458	0.552257884010564	0.520310698787755	0.435188232109422	0.0815164259102764	0.238776645094305	0.684455718078934	0.365581745604049	0.293027145322029	0.480987042816054	0.544663366262431	0.805292568462262	0.405341255508774	0.587245198287637	0.394538012865724	0.0716989833822833	0.140983032122833	0.453309956475854	0.536893659247842	0.376622316955708	0.49266730665813	0.534837343823855	0.465383487127237	0.992647847588366	0.224021974150504	0.190539675846034	0.527973435869391	0.265358692314316	0.856285174198691	0.847004434802914	0.522944164072242	0.136002923660613	0.296995977998579	0.397680391833374	0.617030286003267	0.695665306241059	0.430386228051535	0.120846713410475	0.844287828512001	0.392383476601937	0.729504246645072	0.835848643102081	0.555860491840831	0.373814446554464	0.223453364243914	0.241301100363656	0.678031445516855	0.464700229821394	0.795993344651733	0.600109402342946	0.642418110972131	0.696699131727436	0.843156593276823	0.276610604126712	0.833559744504661	0.362780885075259	0.637172936997521	0.72527926640784	0.691398837768775	0.0388413343792821	0.281149484619912	0.248389314204346	0.731571951082186	0.415360762241659	0.63102711979352	0.672676187514505	0.279034798706085	0.818864135485523	0.438237616701006	0.0911068025335476	0.508855620485842	0.563434059219164	0.270853573164851	0.890677218950149	0.534418525768711
Gene25	0.710690540525934	0.479407724675109	0.224400632278982	0.363018974597947	0.421292390085341	0.402096316140456	0.311223537755133	0.603117525092318	0.643092740686398	0.547988606451453	0.283584650007516	0.355769200546236	0.460676815085492	0.574194201423257	0.859145914014128	0.437488872298012	0.188906204203812	0.383606566000065	0.592799065078547	0.754028306588786	0.535288486802894	0.715108475281352	0.451134981750989	0.477599083789548	0.527988041451857	0.742495876620068	0.385907648493015	0.218900800691704	0.43168317267904	0.00553843959512251	0.500816839041628	0.428424980899061	0.169236248079862	0.572246434932651	0.266262023921441	0.895966184579298	0.122147651607259	0.628140346036173	0.288831947264896	0.608320273521226	0.183271691008071	0.397391706022438	0.630149735106037	0.65334240708103	0.164500297654807	0.461458145880132	0.691154773699966	0.890776150153117	0.163338417169635	0.760139160497647	0.611732316583624	0.677293594163893	0.465175962750609	0.769956842117164	0.555753511082087	0.708213607515277	0.0345330910673947	0.308181447249549	0.931443349693377	0.357122323592475	0.215892799145562	0.574795762316607	0.4295483888173	0.87442278219643	0.802734322158199	0.841031070070685	0.232099649303574	0.832078640402139	0.332162623956005	0.786296179553356	0.54725017687734	0.0576293819137577	0.312250800390996	0.636708500926205	0.388241955356941	0.877414955995452	0.699184589642309	0.758555303605003	0.390391523531676	0.0477424469454808	0.579004792747912	0.658603783754906	0.262802545866208	0.561050871769521	0.527113896353725	0.582858824727763	0.476360711078002	0.267130011033064	0.233201045201242	0.235084649100386	0.302615137876496	0.888300599461526	0.600197163996873	0.85966158830014	0.277514753201925	0.698506081769333	0.436530654779302	0.705356403157028	0.0934973497658162	0.449096729673057
